CountryName,CountryCode,RegionName,RegionCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,number_of_cases_each_day,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
United States,USA,,,20200813,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,5197148,55941,166027,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-14,-3,53,-31,-37,10
United States,USA,,,20200814,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,5248242,51094,167110,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-5,53,-29,-37,10
United States,USA,,,20200815,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,5313080,64838,168446,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-18,-2,67,-21,-14,3
United States,USA,,,20200816,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,5361165,48085,169481,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-5,48,-24,-17,3
United States,USA,,,20200817,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,750000,0,4,0,,5403269,42104,170052,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-15,-6,42,-32,-38,9
United States,USA,,,20200818,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5438325,35056,170497,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-14,-4,50,-32,-36,10
United States,USA,,,20200819,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5482416,44091,171821,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-14,-5,44,-32,-36,10
United States,USA,,,20200820,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5529842,47426,173177,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-14,-4,53,-31,-36,10
United States,USA,,,20200821,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5573847,44005,174255,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-6,48,-29,-36,9
United States,USA,,,20200822,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5623727,49880,175406,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-17,-2,66,-21,-12,3
United States,USA,,,20200823,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5668105,44378,176362,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-5,50,-23,-15,3
United States,USA,,,20200824,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5702611,34506,176806,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-7,32,-33,-36,10
United States,USA,,,20200825,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5740909,38298,177279,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-15,-4,37,-33,-37,10
United States,USA,,,20200826,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5779028,38119,178486,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-14,-5,42,-32,-35,10
United States,USA,,,20200827,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5821876,42848,179714,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-6,41,-32,-36,10
United States,USA,,,20200828,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5867785,45909,180824,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-17,-8,37,-30,-35,9
United States,USA,,,20200829,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5917439,49654,181773,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-17,-4,49,-23,-13,4
United States,USA,,,20200830,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5961582,44143,182779,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-15,-6,59,-22,-15,2
United States,USA,,,20200831,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,5997163,35581,183069,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-15,-7,30,-32,-35,9
United States,USA,,,20200901,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6031013,33850,183598,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-12,-2,36,-31,-36,9
United States,USA,,,20200902,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6075652,44639,184689,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-13,-5,35,-32,-35,9
United States,USA,,,20200903,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6114406,38754,185744,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-11,-1,45,-28,-35,8
United States,USA,,,20200904,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6150655,36249,186797,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-13,-2,55,-25,-36,8
United States,USA,,,20200905,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6201726,51071,187765,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-15,0,81,-18,-17,2
United States,USA,,,20200906,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6245866,44140,188538,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-13,-3,81,-24,-18,1
United States,USA,,,20200907,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6276421,30555,188941,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-7,75,-40,-71,16
United States,USA,,,20200908,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6300671,24250,189208,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-5,24,-31,-37,9
United States,USA,,,20200909,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6327793,27122,189679,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-7,24,-32,-35,9
United States,USA,,,20200910,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6359720,31927,190815,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-16,-6,27,-32,-35,9
United States,USA,,,20200911,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,,6397227,37507,191789,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.5,62.5,-17,-8,35,-30,-33,8
United States,USA,,,20200912,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6445288,48061,193016,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-4,50,-22,-12,3
United States,USA,,,20200913,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6486108,40820,193701,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-6,38,-25,-15,3
United States,USA,,,20200914,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6519979,33871,194079,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-7,30,-33,-32,8
United States,USA,,,20200915,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6554820,34841,194530,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-14,-5,36,-32,-33,9
United States,USA,,,20200916,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6606293,51473,195937,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-8,36,-32,-33,9
United States,USA,,,20200917,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6630891,24598,196802,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-7,34,-32,-33,9
United States,USA,,,20200918,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6674458,43567,197633,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-7,35,-30,-32,8
United States,USA,,,20200919,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6724667,50209,198589,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-13,-2,62,-21,-11,2
United States,USA,,,20200920,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6764962,40295,199258,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-14,-6,46,-24,-14,2
United States,USA,,,20200921,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6804814,39852,199509,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-8,25,-33,-33,9
United States,USA,,,20200922,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6857967,53153,199881,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-6,28,-34,-33,9
United States,USA,,,20200923,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6896274,38307,200807,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-7,27,-33,-32,9
United States,USA,,,20200924,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6934204,37930,201909,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-7,25,-33,-32,9
United States,USA,,,20200925,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,6978417,44213,202810,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-8,25,-31,-31,8
United States,USA,,,20200926,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7033430,55013,203774,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-3,52,-23,-10,2
United States,USA,,,20200927,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7078798,45368,204497,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-7,35,-25,-13,2
United States,USA,,,20200928,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7115046,36248,204756,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-17,-8,12,-35,-32,9
United States,USA,,,20200929,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7148044,32998,205070,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-7,11,-35,-32,9
United States,USA,,,20200930,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7191061,43017,205998,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-14,-5,17,-33,-32,8
United States,USA,,,20201001,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7233043,41982,206928,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-13,-2,21,-31,-30,8
United States,USA,,,20201002,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7277814,44771,207808,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-14,-5,18,-29,-30,8
United States,USA,,,20201003,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7332285,54471,208716,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-13,-1,42,-20,-11,2
United States,USA,,,20201004,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7382944,50659,209394,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-14,-5,25,-24,-14,2
United States,USA,,,20201005,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7417845,34901,209794,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-5,15,-32,-32,8
United States,USA,,,20201006,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7458550,40705,210192,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-4,25,-32,-32,8
United States,USA,,,20201007,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7501612,43062,210909,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-6,24,-33,-31,8
United States,USA,,,20201008,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7549794,48182,211801,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-15,-5,29,-31,-31,9
United States,USA,,,20201009,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7606594,56800,212773,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-7,30,-29,-31,8
United States,USA,,,20201010,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7664676,58082,213787,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-4,46,-22,-11,3
United States,USA,,,20201011,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7718947,54271,214377,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-7,25,-25,-14,3
United States,USA,,,20201012,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7762544,43597,214771,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-17,-9,9,-36,-37,10
United States,USA,,,20201013,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7804197,41653,215085,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-17,-6,18,-33,-32,9
United States,USA,,,20201014,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7856714,52517,215902,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-14,-6,25,-31,-30,9
United States,USA,,,20201015,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7916100,59386,216872,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-15,-5,23,-30,-31,9
United States,USA,,,20201016,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,7979885,63785,217700,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-17,-8,8,-30,-31,9
United States,USA,,,20201017,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8050141,70256,218599,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-14,-3,41,-20,-11,3
United States,USA,,,20201018,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8106752,56611,219289,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-16,-7,18,-23,-14,3
United States,USA,,,20201019,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8154595,47843,219674,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-18,-9,4,-33,-31,9
United States,USA,,,20201020,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8214755,60160,220133,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-17,-7,10,-32,-31,9
United States,USA,,,20201021,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8273304,58549,221066,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-16,-7,13,-32,-30,9
United States,USA,,,20201022,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8336282,62978,222201,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-16,-6,20,-31,-30,9
United States,USA,,,20201023,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8408340,72058,223042,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-17,-8,10,-30,-30,9
United States,USA,,,20201024,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8493669,85329,223995,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-16,-4,28,-23,-10,3
United States,USA,,,20201025,3,0,2,0,2,0,3,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8576725,83056,224899,66.2,66.2,66.67,66.67,68.45,68.45,69.44,69.44,62.5,62.5,-18,-8,1,-27,-15,4
United States,USA,,,20201026,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8636165,59440,225230,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-19,-9,-9,-34,-31,10
United States,USA,,,20201027,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8704524,68359,225735,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-17,-7,1,-33,-31,10
United States,USA,,,20201028,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8779653,75129,226723,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,-7,-2,-34,-30,10
United States,USA,,,20201029,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8858024,78371,227700,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-17,-7,-6,-35,-31,10
United States,USA,,,20201030,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,8946154,88130,228668,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-14,-4,1,-32,-30,8
United States,USA,,,20201031,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,9047427,101273,229708,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-16,2,27,-23,-10,3
United States,USA,,,20201101,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,,9126361,78934,230556,62.5,62.5,66.67,66.67,66.07,66.07,66.67,66.67,62.5,62.5,-18,-9,-5,-29,-15,4
United Kingdom,GBR,England,UK_ENG,20200215,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,9,9,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,-12,-7,-35,-12,-4,2
United Kingdom,GBR,England,UK_ENG,20200216,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,9,0,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,-7,-6,-28,-7,-3,1
United Kingdom,GBR,England,UK_ENG,20200217,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,9,0,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,10,1,24,-2,-14,2
United Kingdom,GBR,England,UK_ENG,20200218,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,9,0,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,7,-1,20,-3,-14,2
United Kingdom,GBR,England,UK_ENG,20200219,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,9,0,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,6,-2,8,-4,-14,3
United Kingdom,GBR,England,UK_ENG,20200220,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,9,0,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,5,-2,4,-5,-14,3
United Kingdom,GBR,England,UK_ENG,20200221,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,10,1,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,5,-1,10,-3,-15,3
United Kingdom,GBR,England,UK_ENG,20200222,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,10,0,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,-4,-2,-7,-2,-2,1
United Kingdom,GBR,England,UK_ENG,20200223,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11,1,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,-1,-2,-5,3,-1,0
United Kingdom,GBR,England,UK_ENG,20200224,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,13,2,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,-3,-1,-9,-2,-2,1
United Kingdom,GBR,England,UK_ENG,20200225,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,18,5,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,-1,4,3,1,1,0
United Kingdom,GBR,England,UK_ENG,20200226,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,22,4,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,1,0,6,-1,1,0
United Kingdom,GBR,England,UK_ENG,20200227,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,29,7,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,2,1,8,0,0,0
United Kingdom,GBR,England,UK_ENG,20200228,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,40,11,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,1,1,-13,0,-1,1
United Kingdom,GBR,England,UK_ENG,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,45,5,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,1,1,-14,-2,0,0
United Kingdom,GBR,England,UK_ENG,20200301,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,65,20,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,7,2,14,5,1,-1
United Kingdom,GBR,England,UK_ENG,20200302,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,104,39,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,4,4,14,0,1,0
United Kingdom,GBR,England,UK_ENG,20200303,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,157,53,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,2,3,11,-1,1,0
United Kingdom,GBR,England,UK_ENG,20200304,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,206,49,,11.11,11.11,14.29,14.29,16.67,16.67,19.44,19.44,0,0,2,3,2,-2,1,1
